Name,Age,Region,Gender,Investment,Yield
Aubry,24,Eastern Region,Female,1274,1.8
Jodi,25,Eastern Region,Male,1273,1.8
Jasmina,24,Western Region,Male,2492,2.1
Donetta,17,Upper East Region,Female,6225,3.6
Bethany,19,Volta Region,Male,1900,1.9
Modestine,25,Upper West,Female,6693,3.7
Dian,24,Western Region,Male,1547,1.9
Aurelea,25,Upper West,Male,5692,3.3
Halley,21,Eastern Region,Male,1386,1.8
Clarisse,18,Volta Region,Male,1006,1.8
Nan,15,Volta Region,Male,2678,2.2
Sosanna,17,Greater Accra,Male,4783,2.9
Christine,25,Upper West,Male,6265,3.6
Katrine,20,Eastern Region,Male,4610,2.8
Masha,20,Northern Region,Male,1597,1.9
Maurene,15,Upper West,Female,4849,2.9
Ellynn,23,Greater Accra,Male,7027,3.9
Rhea,19,Greater Accra,Male,3237,2.3
Sioux,21,Central Region,Male,2410,2.1
Appolonia,15,Volta Region,Male,5756,3.4
Janela,18,Greater Accra,Female,1809,1.9
Ardyce,15,Ashanti Region,Female,3987,2.5
Leonie,24,Ashanti Region,Female,2430,2.1
Alyssa,23,Upper West,Female,2450,2.1
Gladys,22,Upper East Region,Male,7074,3.9
Rosana,22,Ashanti Region,Male,6057,3.6
Shaina,22,Central Region,Male,2272,2
Adah,19,Eastern Region,Female,7018,3.9
Danielle,16,Upper West,Male,2959,2.2
Harrietta,20,Volta Region,Female,919,1.7
Carmel,24,Volta Region,Female,3033,2.3
Cynthie,21,Brong Ahafo Region,Female,6441,3.7
Haleigh,25,Northern Region,Female,5495,3.2
Ilyssa,25,Upper West,Male,1538,1.9
Corrina,20,Greater Accra,Female,6850,3.8
Helaina,24,Central Region,Male,1262,1.8
Fianna,18,Ashanti Region,Female,1379,1.8
Isabelle,15,Ashanti Region,Male,1749,1.9
Ericha,25,Brong Ahafo Region,Female,6109,3.6
Cassandre,15,Western Region,Female,2490,2.1
Janaya,24,Upper East Region,Male,2854,2.2
Dulcie,25,Western Region,Female,2391,2.1
Jocelin,17,Northern Region,Female,5027,3
Melania,23,Eastern Region,Female,3148,2.3
Chelsey,20,Upper East Region,Female,5951,3.5
Arlen,20,Greater Accra,Male,2371,2.1
Leta,16,Upper West,Female,2379,2.1
Teddy,19,Greater Accra,Male,3821,2.5
Blakeley,15,Brong Ahafo Region,Male,1416,1.8
Savina,21,Northern Region,Male,5893,3.5
Kirstin,23,Volta Region,Male,3292,2.3
Randene,16,Upper East Region,Female,1232,1.8
Dixie,17,Upper East Region,Female,3175,2.3
Eleanore,19,Upper West,Male,7227,4
Shelley,15,Upper West,Male,4817,2.9
Alleen,17,Eastern Region,Male,2638,2.2
Jocelin,24,Brong Ahafo Region,Male,4600,2.8
Cornelia,23,Greater Accra,Male,6404,3.7
Guillemette,16,Upper East Region,Male,1602,1.9
Maren,25,Eastern Region,Male,4292,2.7
Elsie,22,Eastern Region,Female,4149,2.6
Ninette,17,Greater Accra,Male,3414,2.4
Harmonia,21,Western Region,Female,7236,4
Camilla,15,Northern Region,Female,3482,2.4
Sabrina,23,Upper East Region,Male,6313,3.7
Esmeralda,22,Northern Region,Female,6966,3.8
Gabriela,19,Volta Region,Male,1378,1.8
Cory,21,Brong Ahafo Region,Female,6197,3.6
Emmi,22,Eastern Region,Female,3616,2.4
Lorinda,15,Eastern Region,Female,7154,3.9
Fleurette,16,Brong Ahafo Region,Female,1083,1.8
Louella,15,Western Region,Male,4412,2.8
Bunny,23,Western Region,Male,3526,2.4
Rae,19,Eastern Region,Female,2331,2.1
Athene,22,Ashanti Region,Female,5727,3.4
Dyanne,19,Upper East Region,Male,4533,2.8
Doria,17,Upper West,Female,4337,2.7
Rani,25,Upper East Region,Female,4345,2.7
Kaycee,16,Western Region,Female,4309,2.7
Lynnette,21,Ashanti Region,Male,1399,1.8
Seka,18,Volta Region,Male,1144,1.8
Robenia,16,Volta Region,Female,2273,2
Roze,23,Volta Region,Male,6140,3.6
Brook,25,Western Region,Male,3343,2.3
Hally,22,Central Region,Female,1357,1.8
Maible,18,Upper East Region,Male,1530,1.9
Estella,25,Northern Region,Female,5358,3.2
Samaria,20,Upper East Region,Female,3108,2.3
Rica,23,Upper West,Male,4770,2.9
Lacee,22,Upper East Region,Male,6595,3.7
Kellen,15,Greater Accra,Male,1219,1.8
Remy,16,Upper East Region,Male,3216,2.3
Luise,20,Central Region,Female,923,1.7
Lindsay,15,Central Region,Female,2325,2.1
Elberta,20,Northern Region,Male,3698,2.4
Krysta,16,Upper East Region,Male,966,1.7
Marylou,23,Central Region,Male,1717,1.9
Dona,18,Eastern Region,Female,4984,3
Marylee,24,Upper East Region,Male,6790,3.8
Basia,21,Upper West,Female,1294,1.8
Josefina,20,Upper East Region,Female,3980,2.5
Maegan,15,Volta Region,Female,3420,2.4
Harriott,20,Upper West,Female,5904,3.5
Roxana,22,Northern Region,Female,4592,2.8
Jenny,22,Brong Ahafo Region,Female,2924,2.2
Celina,17,Greater Accra,Female,4391,2.7
Robbie,22,Upper West,Female,5732,3.4
Reeba,25,Brong Ahafo Region,Male,3833,2.5
Flore,17,Northern Region,Female,3413,2.4
Livia,25,Upper East Region,Male,1809,1.9
Ilene,21,Brong Ahafo Region,Male,7364,4
Norean,20,Central Region,Female,5043,3
Grace,21,Western Region,Female,6309,3.7
Niki,22,Eastern Region,Female,6537,3.7
Carlota,20,Greater Accra,Male,2420,2.1
Emelyne,24,Upper East Region,Female,5995,3.5
Sena,15,Eastern Region,Male,5195,3.1
Abbi,15,Ashanti Region,Male,3963,2.5
Brena,23,Upper East Region,Female,7265,4
Sascha,24,Upper West,Female,6450,3.7
Hollie,17,Eastern Region,Male,3409,2.4
Charleen,20,Northern Region,Male,5784,3.4
Corri,22,Western Region,Male,5893,3.5
Gwenora,24,Eastern Region,Male,7053,3.9
Cecily,15,Northern Region,Male,2671,2.2
Marj,23,Eastern Region,Female,3587,2.4
Dorette,18,Brong Ahafo Region,Male,1143,1.8
Melantha,24,Northern Region,Male,2243,2
Clareta,25,Ashanti Region,Female,1919,1.9
Kara,19,Greater Accra,Female,4320,2.7
Di,18,Volta Region,Male,812,1.7
Catherina,17,Volta Region,Male,5570,3.3
Jean,17,Central Region,Male,1910,1.9
Kalie,21,Eastern Region,Female,3859,2.5
Deeann,25,Upper West,Male,3877,2.5
Jacquette,18,Upper West,Female,6040,3.6
Mia,18,Eastern Region,Male,6637,3.7
Ilise,24,Central Region,Female,2721,2.2
Marie,18,Upper West,Male,1005,1.8
Kerrie,15,Upper East Region,Male,1204,1.8
Karleen,15,Upper West,Male,6402,3.7
Mariam,17,Upper West,Female,5263,3.1
Kikelia,21,Upper East Region,Male,1484,1.8
Cristionna,16,Ashanti Region,Male,3456,2.4
Gilly,16,Brong Ahafo Region,Female,4933,3
Lilyan,15,Brong Ahafo Region,Male,3462,2.4
Tedi,15,Brong Ahafo Region,Female,7306,4
Rhiamon,24,Upper East Region,Male,2752,2.2
Nat,15,Northern Region,Male,1614,1.9
Jewelle,21,Ashanti Region,Male,4476,2.8
Annmarie,15,Upper West,Male,1341,1.8
Florinda,16,Upper West,Male,4578,2.8
Doralyn,17,Greater Accra,Female,3577,2.4
Hendrika,15,Brong Ahafo Region,Female,1798,1.9
Clemence,17,Greater Accra,Female,5169,3.1
Lilith,21,Central Region,Female,936,1.7
Marga,18,Ashanti Region,Male,6737,3.8
Kaylyn,23,Greater Accra,Female,2645,2.2
Bethanne,25,Greater Accra,Female,3182,2.3
Aeriel,22,Volta Region,Female,2303,2.1
Hedda,15,Upper West,Male,1207,1.8
Elita,20,Upper West,Male,1006,1.8
Rosamund,17,Greater Accra,Female,4794,2.9
Gertruda,17,Central Region,Male,4496,2.8
Odessa,25,Upper East Region,Male,866,1.7
Danya,22,Northern Region,Male,3742,2.5
Arabella,25,Greater Accra,Female,1109,1.8
Karlene,19,Central Region,Female,5018,3
Camila,20,Upper East Region,Female,6089,3.6
Marla,17,Brong Ahafo Region,Female,6203,3.6
Lindie,20,Greater Accra,Male,3314,2.3
Maryjane,18,Western Region,Male,4395,2.7
Martica,18,Upper East Region,Female,4809,2.9
Paolina,18,Upper West,Male,1655,1.9
Melitta,23,Volta Region,Male,6275,3.6
Salli,19,Ashanti Region,Male,5912,3.5
Katalin,23,Volta Region,Male,825,1.7
Danyette,15,Volta Region,Male,4651,2.8
Dotty,16,Central Region,Male,6264,3.6
Arabel,24,Eastern Region,Female,5272,3.1
Lorilee,22,Volta Region,Female,813,1.7
Issie,25,Eastern Region,Male,2703,2.2
Diann,24,Ashanti Region,Male,4095,2.6
Niki,15,Brong Ahafo Region,Female,5429,3.2
Gianina,22,Western Region,Female,1650,1.9
Alica,20,Volta Region,Male,5341,3.2
Kessia,19,Upper West,Male,864,1.7
Michell,25,Greater Accra,Male,3568,2.4
Michal,21,Upper East Region,Female,5747,3.4
Emma,16,Upper West,Male,5527,3.3
Korella,22,Western Region,Male,4064,2.6
Mikaela,21,Western Region,Female,3127,2.3
Nicola,17,Greater Accra,Female,4353,2.7
Ethel,25,Brong Ahafo Region,Male,4670,2.8
Brook,21,Upper East Region,Male,1682,1.9
Ronda,16,Volta Region,Male,7004,3.9
Kipp,15,Volta Region,Male,4165,2.6
Miquela,24,Greater Accra,Male,4129,2.6
Roseann,22,Eastern Region,Female,4405,2.8
Ag,25,Western Region,Female,1440,1.8
Inez,22,Ashanti Region,Female,7327,4
Aime,16,Upper East Region,Female,1152,1.8
De,19,Greater Accra,Female,6247,3.6
Jelene,20,Brong Ahafo Region,Female,3249,2.3
Carlota,19,Northern Region,Male,1408,1.8
Irita,20,Upper East Region,Male,4572,2.8
Gabrila,25,Eastern Region,Male,4080,2.6
Jacky,24,Greater Accra,Male,7450,4
Brooks,25,Central Region,Male,1309,1.8
Christa,21,Central Region,Female,5132,3.1
Suzie,16,Northern Region,Female,4960,3
Garnette,16,Western Region,Male,4314,2.7
Myrta,22,Upper West,Female,5536,3.3
Antonetta,18,Brong Ahafo Region,Male,1912,1.9
Leanor,17,Ashanti Region,Male,5330,3.2
Nettle,20,Eastern Region,Female,1384,1.8
Carlynn,22,Upper West,Female,1471,1.8
Rena,18,Brong Ahafo Region,Male,1581,1.9
Catharine,25,Northern Region,Female,976,1.7
Kimberley,20,Greater Accra,Female,7013,3.9
Hally,22,Upper West,Male,3863,2.5
Kylie,20,Ashanti Region,Female,1560,1.9
Jasmine,25,Brong Ahafo Region,Male,4968,3
Juieta,17,Upper West,Male,3595,2.4
Cate,20,Brong Ahafo Region,Female,6364,3.7
Ingrid,21,Brong Ahafo Region,Female,2125,2
Bridgette,22,Northern Region,Female,1726,1.9
Flore,16,Eastern Region,Female,6431,3.7
Jamima,17,Eastern Region,Female,2950,2.2
Lira,19,Northern Region,Female,6858,3.8
Gabriellia,21,Northern Region,Male,5161,3.1
Lucita,16,Greater Accra,Male,3839,2.5
Lucille,17,Central Region,Male,961,1.7
Carola,17,Central Region,Female,4160,2.6
Stefania,22,Volta Region,Male,5012,3
Lindie,19,Upper East Region,Male,2671,2.2
Caro,23,Central Region,Male,1970,1.9
Rivkah,16,Upper West,Male,2594,2.2
Maggy,17,Upper East Region,Female,6433,3.7
Jolene,16,Volta Region,Male,4965,3
Faun,16,Western Region,Female,5897,3.5
Guillema,20,Ashanti Region,Female,1477,1.8
Auguste,20,Greater Accra,Male,3188,2.3
Teddy,24,Western Region,Female,1523,1.9
Kiele,22,Eastern Region,Male,2739,2.2
Alyse,25,Eastern Region,Male,6501,3.7
Clarey,22,Western Region,Female,5079,3.1
Ansley,21,Greater Accra,Female,1337,1.8
Marylynne,16,Upper West,Male,2625,2.2
Abigale,15,Volta Region,Male,5226,3.1
Chelsy,21,Upper East Region,Female,1059,1.8
Lillian,16,Ashanti Region,Male,5116,3.1
Elysha,15,Central Region,Male,5324,3.2
Fae,19,Volta Region,Male,2069,2
Coretta,19,Northern Region,Male,5839,3.5
Lissie,19,Ashanti Region,Female,5715,3.4
Bianka,18,Volta Region,Male,4905,3
Shaylynn,17,Eastern Region,Female,1706,1.9
Renelle,20,Central Region,Female,7400,4
Daryn,16,Volta Region,Male,6424,3.7
Genny,25,Eastern Region,Female,2865,2.2
Constancia,16,Upper West,Male,1083,1.8
Roshelle,17,Western Region,Female,2900,2.2
Lenette,25,Eastern Region,Male,7179,3.9
Odelle,18,Ashanti Region,Male,7053,3.9
Odelle,20,Upper West,Female,1152,1.8
Gilly,15,Eastern Region,Female,1645,1.9
Maggy,21,Ashanti Region,Female,1816,1.9
Marthe,18,Central Region,Female,1751,1.9
Florie,17,Ashanti Region,Male,6967,3.8
Estel,23,Central Region,Female,1187,1.8
Cam,19,Northern Region,Male,6674,3.7
Melony,15,Greater Accra,Male,2244,2
Raf,18,Greater Accra,Male,1734,1.9
Tamara,21,Volta Region,Female,3550,2.4
Claresta,21,Northern Region,Female,7189,3.9
Peggy,21,Central Region,Male,1559,1.9
Alaine,25,Upper West,Male,6087,3.6
Linell,23,Greater Accra,Male,3865,2.5
Elle,25,Upper East Region,Male,2893,2.2
Arabela,22,Western Region,Female,3076,2.3
Corenda,18,Brong Ahafo Region,Male,6044,3.6
Bryana,24,Eastern Region,Male,3199,2.3
Arabel,24,Ashanti Region,Male,6893,3.8
Guendolen,21,Volta Region,Male,5106,3.1
Charis,20,Western Region,Male,1394,1.8
Jenica,25,Upper East Region,Male,2300,2.1
Dollie,25,Northern Region,Male,1771,1.9
Maressa,22,Brong Ahafo Region,Male,6392,3.7
Lissie,16,Upper East Region,Male,3852,2.5
Emmi,19,Northern Region,Female,2686,2.2
Heidi,19,Northern Region,Female,4516,2.8
Kaitlyn,17,Western Region,Male,3290,2.3
Hadria,25,Brong Ahafo Region,Male,5245,3.1
Andra,17,Eastern Region,Female,5963,3.5
Dulci,20,Central Region,Male,7316,4
Grissel,23,Greater Accra,Female,1780,1.9
Marabel,21,Central Region,Male,7182,3.9
Eimile,23,Central Region,Female,2670,2.2
Aubrey,21,Brong Ahafo Region,Male,7484,4
Danni,18,Greater Accra,Female,1699,1.9
Phebe,25,Western Region,Female,7301,4
Lindsey,15,Western Region,Male,2493,2.1
Barbabra,18,Northern Region,Male,4762,2.9
Adiana,18,Ashanti Region,Female,5012,3
Marcelia,22,Eastern Region,Female,4399,2.7
Rheta,17,Greater Accra,Female,1713,1.9
Lorry,19,Upper West,Female,5616,3.3
Donnie,21,Upper East Region,Female,5695,3.3
Florenza,17,Western Region,Female,1665,1.9
Jacquie,19,Western Region,Female,2865,2.2
Elizabeth,21,Central Region,Female,2723,2.2
Aloisia,15,Western Region,Female,1724,1.9
Marcelle,18,Central Region,Female,6576,3.7
Mireille,19,Brong Ahafo Region,Male,1334,1.8
Easter,24,Central Region,Female,2406,2.1
Candy,19,Central Region,Female,1322,1.8
Farra,16,Greater Accra,Female,6650,3.7
Shaine,19,Northern Region,Male,5944,3.5
Clio,22,Eastern Region,Female,1286,1.8
Charis,24,Ashanti Region,Female,5904,3.5
Delcina,18,Upper West,Male,2385,2.1
Dacie,21,Eastern Region,Female,6499,3.7
Neely,17,Upper East Region,Female,6250,3.6
Cherie,21,Western Region,Male,6630,3.7
Darcy,15,Upper West,Female,1791,1.9
Matti,23,Brong Ahafo Region,Male,889,1.7
Marketa,25,Brong Ahafo Region,Male,7370,4
Tasia,17,Greater Accra,Female,3230,2.3
Gratia,18,Central Region,Female,900,1.7
Celestine,25,Central Region,Female,3463,2.4
Sella,21,Central Region,Male,6444,3.7
Ermentrude,19,Ashanti Region,Male,3411,2.4
Blinny,19,Eastern Region,Male,6320,3.7
Anna,20,Central Region,Male,5015,3
Genny,25,Ashanti Region,Male,867,1.7
Sibley,20,Northern Region,Male,7487,4
Nathalie,23,Northern Region,Male,7313,4
Claretta,24,Eastern Region,Female,1280,1.8
Edythe,16,Central Region,Female,1027,1.8
Sibelle,18,Upper West,Female,2707,2.2
Matilda,17,Central Region,Male,5381,3.2
Debee,21,Upper West,Male,5082,3.1
Lisbeth,15,Northern Region,Male,2381,2.1
Pepi,16,Volta Region,Male,5533,3.3
Emmalyn,17,Greater Accra,Male,4472,2.8
Darcey,25,Western Region,Male,4098,2.6
Karel,23,Ashanti Region,Male,5377,3.2
Gaye,22,Upper West,Female,2503,2.2
Dorita,21,Eastern Region,Female,7110,3.9
Jan,25,Western Region,Female,1626,1.9
Netta,23,Central Region,Female,1226,1.8
Jocelin,17,Northern Region,Female,2943,2.2
Bobbette,17,Western Region,Female,2484,2.1
Franni,25,Ashanti Region,Male,4450,2.8
Jilli,16,Brong Ahafo Region,Female,5771,3.4
Rosalind,20,Brong Ahafo Region,Male,3736,2.5
Mada,15,Eastern Region,Male,2062,2
Kikelia,24,Greater Accra,Female,1658,1.9
Karol,21,Volta Region,Female,5333,3.2
Nicola,16,Upper East Region,Male,7278,4
Leisha,20,Brong Ahafo Region,Male,6304,3.7
Fiona,25,Greater Accra,Female,7012,3.9
Jessi,21,Northern Region,Female,7160,3.9
Lorena,16,Ashanti Region,Male,7106,3.9
Melisse,16,Eastern Region,Male,1362,1.8
Ardyth,19,Western Region,Male,6490,3.7
Isidora,24,Ashanti Region,Female,5090,3.1
Calley,17,Greater Accra,Male,1521,1.9
Mallissa,18,Upper East Region,Female,2818,2.2
Leela,24,Greater Accra,Male,4737,2.9
Sandie,20,Western Region,Male,838,1.7
Nancee,17,Volta Region,Female,6304,3.7
Shena,16,Volta Region,Female,1248,1.8
Oliy,25,Greater Accra,Male,1737,1.9
Mair,24,Upper West,Female,3982,2.5
Rebecka,19,Northern Region,Female,3278,2.3
Corinne,22,Eastern Region,Male,4346,2.7
La,25,Eastern Region,Male,4417,2.8
Nerissa,17,Upper East Region,Male,6106,3.6
Loleta,24,Upper West,Male,6649,3.7
Patrizia,18,Upper East Region,Female,2674,2.2
Adrian,19,Upper West,Male,1727,1.9
Letti,21,Volta Region,Male,5342,3.2
Lanni,16,Greater Accra,Male,3091,2.3
Amanda,22,Ashanti Region,Female,5310,3.2
Page,18,Volta Region,Female,1321,1.8
Amii,22,Brong Ahafo Region,Male,1634,1.9
Donnamarie,23,Greater Accra,Male,7368,4
Geraldine,15,Brong Ahafo Region,Male,1638,1.9
Nancie,20,Upper West,Female,5867,3.5
Gnni,18,Upper West,Male,3588,2.4
Chris,16,Central Region,Male,5849,3.5
Dorelle,20,Brong Ahafo Region,Female,3556,2.4
Dyna,20,Upper East Region,Female,5733,3.4
Kaye,18,Central Region,Female,4098,2.6
Mae,21,Brong Ahafo Region,Female,7409,4
Kiersten,17,Volta Region,Female,6801,3.8
Nonie,15,Volta Region,Male,1790,1.9
Lucine,17,Upper West,Female,3651,2.4
Daisi,15,Central Region,Male,2528,2.2
Lou,23,Ashanti Region,Female,1012,1.8
Leslie,19,Volta Region,Female,1679,1.9
Karalynn,21,Upper West,Female,3605,2.4
Beitris,16,Greater Accra,Male,1740,1.9
Robbyn,18,Greater Accra,Female,5078,3.1
Bessy,17,Central Region,Female,7466,4
Johnath,25,Western Region,Female,7010,3.9
Lorain,17,Ashanti Region,Female,7164,3.9
Tamarah,18,Greater Accra,Male,6393,3.7
Brina,24,Greater Accra,Male,1094,1.8
Mirna,22,Greater Accra,Female,6944,3.8
Berna,16,Western Region,Male,1569,1.9
Renee,16,Volta Region,Male,2961,2.2
Gelya,20,Central Region,Male,2791,2.2
Leah,18,Eastern Region,Female,7349,4
Erma,25,Eastern Region,Female,1265,1.8
Shantee,17,Western Region,Male,6565,3.7
Kameko,19,Brong Ahafo Region,Female,1119,1.8
Ruth,16,Western Region,Male,6095,3.6
Ilse,25,Greater Accra,Female,2326,2.1
Birdie,20,Brong Ahafo Region,Male,3142,2.3
Dolores,18,Western Region,Female,1372,1.8
Robinette,21,Ashanti Region,Male,5485,3.2
Stormie,20,Northern Region,Male,1807,1.9
Manon,23,Western Region,Male,3843,2.5
Nanon,16,Northern Region,Female,1738,1.9
Dena,25,Upper East Region,Male,1648,1.9
Melany,24,Upper West,Female,2626,2.2
Millicent,17,Western Region,Male,4181,2.6
Kalie,25,Northern Region,Male,3594,2.4
Ebonee,20,Volta Region,Female,5602,3.3
Dionis,25,Upper East Region,Male,5490,3.2
Jerry,25,Upper East Region,Female,3866,2.5
Adelaide,23,Volta Region,Male,1622,1.9
Kerianne,24,Upper East Region,Female,2489,2.1
Farand,23,Western Region,Male,1662,1.9
Melonie,22,Greater Accra,Male,5674,3.3
Hanna,16,Upper West,Male,4732,2.9
Nerti,16,Eastern Region,Male,5508,3.3
Eirena,15,Northern Region,Male,3003,2.3
Dolly,22,Brong Ahafo Region,Male,1061,1.8
Charita,24,Brong Ahafo Region,Male,7472,4
Ann,18,Volta Region,Male,5583,3.3
Pavia,21,Northern Region,Female,3258,2.3
Adriana,16,Upper East Region,Female,1348,1.8
Becca,23,Greater Accra,Male,2777,2.2
Jackquelin,16,Central Region,Female,1440,1.8
Juanita,22,Northern Region,Male,1537,1.9
Gwendolyn,18,Ashanti Region,Female,7167,3.9
Stephanie,22,Upper West,Male,4332,2.7
Aubrie,19,Ashanti Region,Female,6663,3.7
Othelia,21,Greater Accra,Male,1099,1.8
Delia,16,Greater Accra,Female,6419,3.7
Kathy,16,Eastern Region,Female,1404,1.8
Latrena,25,Upper West,Female,1298,1.8
Astrid,21,Greater Accra,Female,6972,3.8
Janenna,18,Eastern Region,Female,6946,3.8
Karisa,23,Greater Accra,Male,4752,2.9
Ruby,15,Upper West,Male,2094,2
Sara,18,Volta Region,Female,6967,3.8
Juana,15,Western Region,Female,3144,2.3
Constantina,22,Western Region,Male,4715,2.9
Emmye,25,Central Region,Male,2251,2
Lorie,23,Northern Region,Female,1445,1.8
Deena,20,Brong Ahafo Region,Male,5404,3.2
Madalena,21,Volta Region,Male,4598,2.8
Marcella,25,Eastern Region,Female,1006,1.8
Mabel,24,Eastern Region,Male,1271,1.8
Shay,20,Northern Region,Female,6625,3.7
Bonnee,17,Western Region,Male,3791,2.5
Josephine,24,Western Region,Male,6821,3.8
Calida,19,Greater Accra,Male,1171,1.8
Eartha,22,Volta Region,Female,5311,3.2
Adriana,23,Upper West,Female,5953,3.5
Melloney,20,Upper West,Male,6020,3.6
Avivah,17,Western Region,Male,3832,2.5
Codi,20,Volta Region,Male,2011,2
Anstice,24,Eastern Region,Male,1821,1.9
Rayshell,16,Upper East Region,Female,2232,2
Joete,22,Western Region,Male,1522,1.9
Christa,21,Brong Ahafo Region,Female,1150,1.8
Stepha,18,Greater Accra,Female,3788,2.5
Elladine,23,Brong Ahafo Region,Female,3549,2.4
Janetta,23,Central Region,Female,4518,2.8
Laurie,22,Northern Region,Female,961,1.7
Mady,18,Western Region,Male,5916,3.5
Jerrilee,25,Greater Accra,Female,2749,2.2
Nerte,21,Western Region,Female,6232,3.6
Dominica,18,Central Region,Female,4007,2.6
Alison,17,Upper West,Female,4829,2.9
Fallon,15,Volta Region,Female,1775,1.9
Arlene,16,Central Region,Male,4884,2.9
Ginevra,18,Central Region,Female,6328,3.7
Ofella,21,Brong Ahafo Region,Female,5528,3.3
Daffy,24,Ashanti Region,Female,2193,2
Shalne,23,Greater Accra,Male,2806,2.2
Nedi,18,Ashanti Region,Male,5847,3.5
Lacie,18,Eastern Region,Female,6530,3.7
Corny,23,Ashanti Region,Female,6831,3.8
Lillian,16,Greater Accra,Male,1057,1.8
Kerrill,20,Brong Ahafo Region,Male,1702,1.9
Jenifer,19,Eastern Region,Male,924,1.7
Andriana,21,Brong Ahafo Region,Male,3962,2.5
Kelly,15,Eastern Region,Female,1683,1.9
Shelby,19,Volta Region,Female,2213,2
